"ns","nf","entropy","lt","ndev","pd","npt","exp","sexp","bug","bugdensity","churn","churnp"
0,2.83321334405622,0.690599228785977,4.322963293479,2.30258509299405,7.2283884515736,0.600773860557962,6.57368016696065,2.89037175789616,0,0,161.999999873964,5.09375020003354
0,1.38629436111989,0.628076219034478,5.36129216570943,0.693147180559945,4.77068462446567,0.693147180559945,8.50349986428423,6.98193467715639,1,0.0142857142906122,68.999999976,4.2484952417065
0,0,0,5.82008293035236,1.09861228866811,1.09861228866811,0.693147180559945,9.17087162806582,8.24038511551633,0,0,16.49999988,2.86220087407233
1.09861228866811,4.38202663467388,0.597116251428215,4.46346260207939,1.38629436111989,8.78370269863522,0.388657989791783,7.51588908521513,7.07326971745971,1,0.000166085367972959,6019.999996597,8.70300863689926
0,1.79175946922805,0.575113969424786,5.20492201913147,1.09861228866811,7.96762673933382,0.606135803388497,8.31458729131958,4.45434729625351,0,0,119.999999830079,4.79579054419244
0,2.07944154167984,0.539023563366491,5.74740055647846,1.09861228866811,7.70300768247924,0.628608659422374,8.31164394850298,4.30406509320417,0,0,407.999999694,6.01371515529464
0,2.19722457733622,0.375182752338221,5.62522015203291,1.09861228866811,7.44366368311559,0.367724779817625,7.986504938554,3.76120011569356,0,0,514.999999050877,6.24610676364218
0,2.19722457733622,0,5.60987871274908,0.693147180559945,0,0.105360515557826,7.39018142822643,2.30258509299405,0,0,0,0
0,0,0,6.36475075685191,0.693147180559945,5.4553211153577,0.693147180559945,8.28425179762192,3.95124371858143,0,0,2.00000008,1.09861231533478
0,0,0,6.36475075685191,0.693147180559945,5.44673737166631,0.693147180559945,8.28399930424853,3.93182563272433,0,0,2.00000008,1.09861231533478
0,4.59511985013459,0,0,1.09861228866811,0,0.0100503357535015,6.34035930372775,4.60517018598809,0,0,0,0
0,1.09861228866811,0.582042466314969,5.5026178299249,0.693147180559945,6.57646956904822,0.510825623965991,8.30325712085294,4.17438726989564,0,0,2.99999967659072,1.38629428026757
0,0,0,6.36475075685191,0.693147180559945,5.44673737166631,0.693147180559945,8.28374674710613,3.91202300542815,0,0,2.00000008,1.09861231533478
0,1.38629436111989,0.510620931617982,6.08563771712523,1.09861228866811,6.63200177739563,0.559615787935423,7.85010354517558,3.40119738166216,0,0,292.9999995,5.683579765638
0,0,0,6.27664348934164,0.693147180559945,1.38629436111989,0.693147180559945,7.40184157874383,2.83321334405622,0,0,31.0000000995,3.4657359059091
0,0,0,6.28226674689601,0.693147180559945,0,0.693147180559945,7.39387829010776,2.77258872223978,0,0,8.000000049,2.19722458278066
0,1.09861228866811,0.569802989176715,6.40907778909691,0.693147180559945,0,0.510825623965991,7.39326309476384,2.70805020110221,0,0,237.499999641943,5.47436930882711
0,0,0,0,0.693147180559945,5.4553211153577,0.693147180559945,8.28677323113125,4.12713438504509,0,0,0,0
0,0,0,6.36647044773144,0.693147180559945,4.21950770517611,0.693147180559945,8.3039999709552,4.18965474202643,0,0,0.99999977,0.693147065559939
0,0,0,2.94443897916644,1.09861228866811,5.12989871492307,0.693147180559945,8.26178467951475,3.89182029811063,0,0,1.000000008,0.693147184559945
0,1.09861228866811,0.524330951094818,6.55867050426282,1.09861228866811,0,0.287682072201781,7.98752447984877,3.8286413964891,0,0,275.999999766438,5.62401750534415
0,1.09861228866811,0.53836027413346,6.42486902390539,1.09861228866811,0,0.287682072201781,7.85166117788927,3.52636052461616,0,0,260.500000068,5.56643428376502
0,0.693147180559945,0.528397682840577,6.73042126369922,0.693147180559945,0,0.405465108108164,7.39141523467536,2.484906649788,0,0,32.0000005045,3.49650757675436
0,1.79175946922805,0.404308825204002,5.94672865326659,1.09861228866811,0,0.154150680112972,8.31311670281925,4.38202663467388,0,0,295.000000071,5.69035945456393
0,0,0,7.11639414409346,1.09861228866811,1.38629436111989,0.693147180559945,7.31055015853442,4.62497281328427,0,0,1.000000388,0.693147374559927
0,2.19722457733622,0,0,1.09861228866811,8.1426451859428,0.510825623965991,8.28677323113125,4.12713438504509,0,0,0,0
0,0.693147180559945,0.48204471539654,6.60597428215085,1.09861228866811,0,0.693147180559945,7.98820359702258,3.87120101090789,0,0,6.5000000625,2.0149030288756
0,0,0,2.94443897916644,1.09861228866811,0,0.693147180559945,7.85049318087114,3.43398720448515,0,0,5.500000008,1.87180217813236
0,0,0,2.94443897916644,1.09861228866811,0,0.693147180559945,7.31121838441963,4.63472898822964,0,0,4.5,1.70474809223843
0,0,0,2.94443897916644,1.09861228866811,1.38629436111989,0.693147180559945,7.30988148582479,4.61512051684126,0,0,1.000000008,0.693147184559945
0,4.59511985013459,0,4.02679365203764,0.693147180559945,0,0.0100503357535015,7.36833968631138,4.60517018598809,0,0,0,0
0,0.693147180559945,0.144057690250247,5.8636311755981,1.6094379124341,5.4553211153577,0.693147180559945,8.52277756971014,5.65599181081985,1,0.00496277915827325,200.499999921,5.30578938099468
0,0,0,3.40119738166216,1.38629436111989,3.80666248977032,0.693147180559945,8.29229810706322,5.50533153593236,0,0,16.9999999985,2.89037175781283
0,2.30258509299405,0,4.42843300748804,0.693147180559945,0,0.0953101798043249,5.99893656194668,2.484906649788,0,0,0,0
0,2.07944154167984,0.230939705375903,4.29558327814826,1.6094379124341,4.76217393479776,0.318453731118535,4.89034912822175,2.89037175789616,0,0,6.5000001975,2.0149030468756
0,1.09861228866811,0.693147180559945,3.32022831924897,1.38629436111989,5.39816270151775,0.693147180559945,8.77245537261191,5.93489419561959,0,0,6.00000000075,1.94591014916246
