"ns","nf","entropy","lt","ndev","pd","npt","exp","sexp","bug","bugdensity","churn","churnp"
2.30258509299405,6.5424719605068,0.693012503991463,5.65410575045854,3.04452243772342,11.1662998568845,0.178953740394683,7.38025578842646,7.37462901521894,0,0,1380.00002603581,7.23056317226216
2.30258509299405,6.62671774924902,0.692907375308964,5.66850066051156,3.04452243772342,11.5923002573303,0.251608718862074,10.159020846652,10.1486665307109,0,0,1495.999954215,7.31121835383513
0,0,0,5.45958551414416,1.09861228866811,0,0.693147180559945,9.48425308034196,6.2363695902037,1,0.133333332408889,6.500000052,2.0149030274756
0.693147180559945,2.07944154167984,0.621465429595957,0,2.07944154167984,7.11558212618445,0.405465108108164,6.8134445995109,4.68213122712422,0,0,6,1.94591014905531
0,0,0,0,1.38629436111989,5.70044357339069,0.693147180559945,8.53247581494739,6.15060276844628,0,0,0,0
0,1.79175946922805,0.693147180559945,0,1.6094379124341,5.65248918026865,0.287682072201781,8.51859221232995,5.98896141688986,0,0,6,1.94591014905531
0,0,0,5.4249500174814,2.07944154167984,4.20469261939097,0.693147180559945,7.13249755166004,5.48063892334199,0,0,3.99999999,1.6094379104341
0,0,0,5.77455154554441,1.79175946922805,3.98898404656427,0.693147180559945,9.83916234197957,6.67582322163485,1,0.24999999784375,3.0000000345,1.38629436974489
0.693147180559945,2.77258872223978,0.645689449407248,6.31366126450535,2.484906649788,6.37672694789863,0.559615787935423,9.57268918901072,9.43572141823058,0,0,80.999997966,4.40671922245937
1.6094379124341,3.13549421592915,0.64847774150385,6.37049639817031,2.70805020110221,6.78558764500793,0.448024722332516,9.54523994403707,9.51436320401602,1,0.00447427290926885,222.500001067975,5.40941141883204
0,0,0,4.43081679884331,1.09861228866811,4.58496747867057,0.693147180559945,9.5258078304359,5.40267738187228,1,0.49999999525,1.000000019,0.693147190059945
0,0.693147180559945,0.651437205443258,6.64052921509774,1.79175946922805,4.46590811865458,0.693147180559945,9.13830716907635,8.67812085552252,0,0,10.5000000215,2.44234703723877
0.693147180559945,0.693147180559945,0.622252807185043,6.86849456502883,1.6094379124341,3.3322045101752,0.693147180559945,8.06274790108635,7.01391547481053,1,0.125000013515626,6.999999135,2.07944143355483
0.693147180559945,1.6094379124341,0.307357541663714,6.62618780753021,2.39789527279837,1.79175946922805,0.182321556793955,9.39673694792328,9.27612811251419,0,0,172.50000084,5.15617760422841
0,0,0,6.84161547647759,2.30258509299405,0,0.693147180559945,9.54574060563606,9.06773940337716,0,0,1.999999595,1.0986121536681
1.09861228866811,1.6094379124341,0.657723297795031,5.28826703069454,1.6094379124341,6.72383244082121,0.587786664902119,8.58541243039338,8.15593633797239,1,0.0689655160998811,13.50000024,2.67414866597825
1.09861228866811,2.19722457733622,0.52108268262282,6.0855113027644,2.30258509299405,6.85118492749374,0.63598876677882,6.43133108193348,6.0137151560428,1,0.010928961671495,90.5000006458261,4.51633897933969
0,0,0,1.6094379124341,1.79175946922805,0.693147180559945,0.693147180559945,9.55449729135594,8.19035440376326,0,0,2,1.09861228866811
1.09861228866811,1.38629436111989,0.32516719042688,6.02102334934953,1.79175946922805,5.96614673912369,0.693147180559945,7.0335064842877,6.76734312526539,0,0,85.500000378,4.46014441830778
0,0.693147180559945,0.0339857026348901,8.66103376139191,1.38629436111989,2.70805020110221,0.693147180559945,8.422882511945,8.0179667034936,0,0,1104.9999985775,7.00850518079611
2.30258509299405,6.21860011969173,0.693085589163234,6.03990841727695,2.77258872223978,10.8019604860373,0.239738163919518,6.29341927884648,6.29341927884648,0,0,502.999928067056,6.22257612534726
0,0,0,5.46383180502561,2.19722457733622,0,0.693147180559945,7.29301767977278,5.64897423816121,0,0,1.4999999475,0.916290710874155
1.09861228866811,2.07944154167984,0.61466205123122,6.03757254605747,2.39789527279837,2.83321334405622,0.117783035656383,6.23441072571837,6.15909538849193,0,0,38.999999624,3.68887944471394
1.09861228866811,2.07944154167984,0.61466205123122,6.03757254605747,2.39789527279837,6.10031895202006,0.693147180559945,6.21660610108486,6.13988455222626,0,0,38.999999624,3.68887944471394
0,0,0,5.57594910314632,1.09861228866811,0.693147180559945,0.693147180559945,10.3455738440999,7.2152399787301,0,0,12.9999999225,2.63905732407954
2.30258509299405,6.89770494312864,0.693139271528669,5.87302788873055,3.36729582998647,12.0519886301475,0.205617119167214,10.5261049669055,10.5232572632913,0,0,1980.99988279011,7.59186165575275
1.38629436111989,2.39789527279837,0.662772757109835,6.89457792870712,3.17805383034795,7.65396918047877,0.435318070963728,10.318209681907,10.2104574138952,0,0,44.9999989870851,3.82864137446921
0.693147180559945,1.09861228866811,0.171452313336558,6.6912562703452,2.94443897916644,3.13549421592915,0.693147180559945,8.00001409367807,6.33327962813969,1,0.0105263157521214,94.0000003371044,4.55387689514901
0,1.09861228866811,0.265606079486955,6.29894924685594,2.39789527279837,5.91350300563827,0.693147180559945,10.2868092959586,7.26192709270275,0,0,49.999999833,3.93182562944982
0,0,0,7.74932246466036,2.83321334405622,2.19722457733622,0.693147180559945,10.285547552198,9.82747006611221,0,0,35.0000002875,3.58351894644222
0,0,0,4.24849524204936,1.38629436111989,6.60800062529609,0.693147180559945,10.257062697057,5.05624580534831,0,0,9.5000000055,2.35137525768729
1.09861228866811,1.09861228866811,0.22695040564061,5.30661616952802,2.30258509299405,3.3322045101752,0.693147180559945,6.09807428216624,5.63121178182137,0,0,43.4999998792259,3.79548918645817
0.693147180559945,0.693147180559945,0.630566471257447,7.53021171891931,2.56494935746154,5.27299955856375,0.693147180559945,10.235880049755,10.0748745442773,0,0,23.500000625,3.19867314306089
0.693147180559945,1.09861228866811,0.64285045364456,5.52279336296287,2.77258872223978,5.8171111599632,0.510825623965991,10.4772598060527,9.35444071594994,0,0,20.5000002872594,3.06805294849452
0,0,0,5.99645208861902,2.07944154167984,3.13549421592915,0.693147180559945,10.2339417168318,7.09340462586877,0,0,1.999999931,1.09861226566811
2.30258509299405,6.86693328446188,0.693138988026387,5.84863710349396,3.25809653802148,12.0705965059677,0.251892964341086,10.4767526209192,10.4737889030972,0,0,1920.9998768718,7.5611215254677
1.94591014905531,3.46573590279973,0.667449995493064,6.68210859744981,3.09104245335832,8.34830105493394,0.577315365034824,7.86748856869913,7.84932381804056,0,0,80.999989888,4.40671912394717
1.09861228866811,1.09861228866811,0.224933506787665,5.51745289646471,1.94591014905531,3.2188758248682,0.510825623965991,6.02586597382531,5.37527840768417,0,0,31.99999986,3.49650755722406
0,0,0,6.60123011872888,1.94591014905531,2.484906649788,0.693147180559945,6.00881318544259,4.47733681447821,0,0,9.99999987,2.39789526098019
0,0,0,7.0604763659998,2.39789527279837,3.09104245335832,0.693147180559945,7.84345640437612,7.08924315502751,0,0,21.00000045,3.09104247381286
0,0,0,6.11146733950268,2.30258509299405,5.71373280550937,0.693147180559945,7.83557924666997,6.0330862217988,0,0,3.00000015,1.38629439861989
0.693147180559945,1.79175946922805,0.679029450729789,6.86571726760047,2.77258872223978,6.30991827822652,0.693147180559945,7.82564473221999,7.0833878476253,0,0,12.500000855565,2.60268974881957
0.693147180559945,1.09861228866811,0.559883916557159,5.84451013405479,2.56494935746154,4.45434729625351,0.693147180559945,10.1668128934832,10.0035138666033,0,0,67.9999996314172,4.23410649925548
1.38629436111989,3.29583686600433,0.622124757354083,6.45816411284884,3.04452243772342,7.04925484125584,0.393042587784607,10.1656594908178,10.105775121971,1,0.00322061186525915,309.500004917399,5.73818391721057
0,0,0,4.84418708645859,1.38629436111989,5.08759633523238,0.693147180559945,10.1126133120821,6.91473089271856,0,0,8.500000005,2.25129179913281
0,0,0,6.61204103483309,1.94591014905531,0,0.693147180559945,10.107489058322,6.37161184723186,0,0,3.99999994,1.6094379004341
0,0,0,6.10924758276437,2.30258509299405,4.78749174278205,0.693147180559945,10.052596975124,8.53601494565683,0,0,6.9999998,2.07944151667984
1.09861228866811,3.40119738166216,0.532491982059639,6.52532286998455,2.94443897916644,7.09340462586877,0.427444014609548,10.0410296415546,9.92749700499648,1,0.000883782586655508,1130.50000362,7.03129946827289
0,0.693147180559945,0.693147180559945,4.85203026391962,1.38629436111989,0,0.405465108108164,3.71357206670431,1.94591014905531,1,0.0136986301336086,72.000000018,4.29045944139497
0,1.09861228866811,0.275751680247848,4.72738781871234,1.94591014905531,4.77912349311153,0.693147180559945,3.61091791264422,2.70805020110221,1,0.10000000096,8.999999904,2.30258508339405
0,0,0,4.21950770517611,2.07944154167984,3.87120101090789,0.693147180559945,10.3955583998185,9.74320142260279,0,0,15.99999999,2.83321334346798
0.693147180559945,0.693147180559945,0.693147180559945,7.13847009579267,2.70805020110221,0,0.693147180559945,10.3915766493282,9.76411053606749,0,0,3.999998781,1.60943766863407
2.30258509299405,6.72262979485545,0.693041471472937,5.78198696707761,3.17805383034795,11.7115057953226,0.19110755578535,10.3878870620656,10.3846474683464,0,0,1655.99991389011,7.41276396545922
0.693147180559945,0.693147180559945,0.399606206212908,6.79065950710589,2.484906649788,4.33073334028633,0.693147180559945,10.3617348460833,10.1049988037232,0,0,13.9999994305,2.70805016313554
0.693147180559945,3.09104245335832,0.582570879645458,7.00529437744612,2.89037175789616,7.08757370555797,0.435318070963728,7.71556953452021,7.25700270709207,1,0.00371747201833305,268.000007281402,5.59471140667025
