"ns","nf","entropy","lt","ndev","pd","npt","exp","sexp","bug","bugdensity","churn","churnp"
0,1.09861228866811,0.458485232100219,6.53862210007315,1.94591014905531,3.61091791264422,0.510825623965991,8.21878715560148,8.21878715560148,1,0.0109289616952277,90.5000004471301,4.51633897716814
0,0,0,6.50876913697168,1.38629436111989,0,0.693147180559945,9.50241279272926,9.50241279272926,0,0,4.000000165,1.6094379454341
0,0.693147180559945,0,3.56953269648137,0.693147180559945,2.07944154167984,0.693147180559945,7.31920245876785,7.31920245876785,1,1,0,0
0,1.09861228866811,0,0,0.693147180559945,6.12905021006055,0.510825623965991,9.45759099863363,9.45759099863363,0,0,0,0
0,6.06145691892802,0.483807506459353,5.14478032882061,0.693147180559945,6.7286286130847,0.018476276513111,8.70018119275335,8.70018119275335,0,0,17710.5000064158,9.78196942546324
0,0.693147180559945,0,4.47163879336357,0.693147180559945,0,0.693147180559945,7.58273848891441,7.58273848891441,0,0,10.999999995,2.48490664937133
0,0,0,4.53259949315326,0.693147180559945,1.94591014905531,0.693147180559945,7.57147364885127,7.57147364885127,0,0,0.99999998,0.693147170559945
0,3.73766961828337,0.537741809603535,5.84513046004919,0.693147180559945,7.69757534680234,0.112477983384137,9.15493336470444,9.15493336470444,0,0,1873.999998721,7.53636393772238
0,0,0,7.34987370473834,2.39789527279837,2.39789527279837,0.693147180559945,7.6251071482389,7.6251071482389,0,0,3.0000000775,1.38629438049489
0,1.94591014905531,0.577548941683499,7.00267577286877,2.39789527279837,3.29583686600433,0.6190392083293,6.95939851213398,6.95939851213398,0,0,40.5000002157997,3.72569343243665
0,0.693147180559945,0.665601407889128,6.99759598298193,1.94591014905531,2.19722457733622,0.693147180559945,8.34593026197902,8.34593026197902,0,0,5.500000046,1.87180218397851
0,0.693147180559945,0.630187146822047,6.22257626807137,1.79175946922805,1.09861228866811,0.693147180559945,6.78897174299217,6.78897174299217,0,0,36.999999944,3.6375861582527
0,1.38629436111989,0.1565379779621,6.36647044773144,1.38629436111989,1.94591014905531,0.405465108108164,9.4673054717659,9.4673054717659,1,0.0168067227150625,58.499999908,4.08597631100537
0,1.09861228866811,0.101123431882926,5.84547491965785,1.38629436111989,1.09861228866811,0.693147180559945,9.41767969174543,9.41767969174543,0,0,39.9999999668685,3.71357206589622
0,0,0,4.99721227376411,0.693147180559945,0,0.693147180559945,9.40590715552016,9.40590715552016,0,0,0.999999987,0.693147174059945
0,1.6094379124341,0.470354928782827,6.30151947041149,1.38629436111989,5.08140436498446,0.693147180559945,9.40574266830867,9.40574266830867,0,0,124.000000919,4.8283137446543
0,0,0,5.38449506278909,0.693147180559945,0.693147180559945,0.693147180559945,9.40351943877092,9.40351943877092,0,0,3.000000045,1.38629437236989
0,0.693147180559945,0.622252807185043,5.83041512558957,0.693147180559945,1.38629436111989,0.693147180559945,9.28294006439053,9.28294006439053,0,0,3.499999881,1.50407737033183
0,2.30258509299405,0.646553988104837,5.57972982598622,0.693147180559945,4.46590811865458,0.587786664902119,9.20140053040671,9.20140053040671,0,0,25.00000008,3.25809654109841
0,1.09861228866811,0.497786366746749,5.88610403145016,0.693147180559945,3.8286413964891,0.693147180559945,9.1821466376054,9.1821466376054,0,0,8.499999561,2.25129175239597
0,1.79175946922805,0.618685123879542,6.63660250848157,1.94591014905531,4.91998092582813,0.405465108108164,9.78521064494507,9.78521064494507,0,0,30.5000008335,3.4499875722919
0,0,0,6.33859407820318,1.09861228866811,5.76519110278484,0.693147180559945,9.58321341548369,9.58321341548369,0,0,1.00000028,0.693147320559936
