benefit,cost
0,0.0
0,0.0
0,0.0
1,232.5
2,46.08333333
0,0.0
3,69.0
4,210.5
5,89.50000000000001
6,21.0
7,21.0
0,0.0
8,19.0
0,0.0
9,27.0
10,229.20000000000002
0,0.0
0,0.0
11,123.0909091
0,0.0
0,0.0
0,0.0
12,31.23076923
13,128.2
0,0.0
14,2.0
0,0.0
15,34.0
0,0.0
16,53.0
17,27.666666670000005
18,39.85714286
0,0.0
0,0.0
19,25.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
20,46.28571429
21,32.0
22,45.33333333000001
0,0.0
23,109.8571429
24,103.66666669999998
25,38.66666667
0,0.0
26,61.5
27,52.7
0,0.0
28,132.0
29,38.0
30,8.0
0,0.0
0,0.0
0,0.0
31,21.999999999999996
32,39.0
0,0.0
33,37.99999999999999
0,0.0
0,0.0
0,0.0
0,0.0
34,29.000000000000004
0,0.0
35,23.0
36,220.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
37,19.0
0,0.0
0,0.0
38,240.0
0,0.0
0,0.0
39,139.0
0,0.0
0,0.0
40,34.875
0,0.0
41,84.66666667
0,0.0
0,0.0
42,56.800000000000004
43,0.0
0,0.0
44,12.000000000000002
0,0.0
0,0.0
45,30.428571429999998
46,6.749999999999999
0,0.0
47,139.0
0,0.0
48,0.0
49,17.0
50,28.500000000000004
0,0.0
51,107.0
0,0.0
0,0.0
52,122.0
0,0.0
0,0.0
53,24.999999999999996
0,0.0
0,0.0
54,29.6
0,0.0
0,0.0
0,0.0
55,58.50000000000001
0,0.0
0,0.0
56,96.0
0,0.0
57,66.33333333
0,0.0
0,0.0
58,58.99999999999999
59,220.25
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
60,221.6666667
0,0.0
61,178.5
62,128.0
63,150.0
0,0.0
0,0.0
64,0.0
0,0.0
0,0.0
65,8.0
66,10.875000000000002
0,0.0
0,0.0
67,27.6
0,0.0
0,0.0
0,0.0
0,0.0
68,59.77777778000001
69,51.0
70,27.71428571
71,42.84615385
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
72,36.0
0,0.0
0,0.0
